IIG ID,Values
IIG_1067,1
IIG_1068,1
IIG_1069,1
IIG_1070,1
IIG_1071,1
IIG_1072,1
IIG_1073,1
IIG_1074,1
IIG_1075,1
IIG_1076,1
IIG_1077,1
IIG_1078,1
IIG_1079,1
IIG_1080,1
IIG_1081,1
IIG_1082,1
IIG_1083,1
IIG_1084,1
IIG_1085,1
IIG_1086,1
IIG_1087,1
IIG_1088,1
IIG_1063,1
IIG_1061,1
IIG_1375,1
IIG_1060,1
IIG_1035,1
IIG_1036,1
IIG_1037,1
IIG_1038,1
IIG_1039,1
IIG_1040,1
IIG_1041,1
IIG_1042,1
IIG_1043,1
IIG_1044,1
IIG_1045,1
IIG_1046,1
IIG_1047,1
IIG_1048,1
IIG_1049,1
IIG_1050,1
IIG_1051,1
IIG_1052,1
IIG_1053,1
IIG_1054,1
IIG_1055,1
IIG_1056,1
IIG_1057,1
IIG_1058,1
IIG_1059,1
IIG_1089,1
IIG_1090,1
IIG_1091,1
IIG_1092,1
IIG_1121,1
IIG_1122,1
IIG_1123,1
IIG_1124,1
IIG_1125,1
IIG_1126,1
IIG_1127,1
IIG_1128,1
IIG_1129,1
IIG_1130,1
IIG_1131,1
IIG_1132,1
IIG_1133,1
IIG_1134,1
IIG_1135,1
IIG_1136,1
IIG_1137,1
IIG_1138,1
IIG_1139,1
IIG_1140,1
IIG_1141,1
IIG_1142,1
IIG_1143,1
IIG_1144,1
IIG_1145,1
IIG_1120,1
IIG_1119,1
IIG_1118,1
IIG_1104,1
IIG_1093,1
IIG_1094,1
IIG_1095,1
IIG_1096,1
IIG_1097,1
IIG_1098,1
IIG_1099,1
IIG_1100,1
IIG_1101,1
IIG_1102,1
IIG_1103,1
IIG_1105,1
IIG_1117,1
IIG_1106,1
IIG_1107,1
IIG_1108,1
IIG_1109,1
IIG_1110,1
IIG_1111,1
IIG_1112,1
IIG_1113,1
IIG_1114,1
IIG_1115,1
IIG_1116,1
IIG_1034,1
IIG_1033,1
IIG_1032,1
IIG_975,1
IIG_949,1
IIG_950,1
IIG_951,1
IIG_952,1
IIG_953,1
IIG_954,1
IIG_955,1
IIG_956,1
IIG_957,1
IIG_958,1
IIG_959,1
IIG_960,1
IIG_961,1
IIG_962,1
IIG_963,1
IIG_964,1
IIG_965,1
IIG_966,1
IIG_967,1
IIG_968,1
IIG_969,1
IIG_970,1
IIG_971,1
IIG_972,1
IIG_973,1
IIG_948,1
IIG_947,1
IIG_946,1
IIG_932,1
IIG_921,1
IIG_922,1
IIG_923,1
IIG_924,1
IIG_925,1
IIG_926,1
IIG_927,1
IIG_928,1
IIG_929,1
IIG_930,1
IIG_931,1
IIG_933,1
IIG_945,1
IIG_934,1
IIG_935,1
IIG_936,1
IIG_937,1
IIG_938,1
IIG_939,1
IIG_940,1
IIG_941,1
IIG_942,1
IIG_943,1
IIG_944,1
IIG_974,1
IIG_976,1
IIG_1031,1
IIG_977,1
IIG_1006,1
IIG_1007,1
IIG_1008,1
IIG_1009,1
IIG_1010,1
IIG_1011,1
IIG_1012,1
IIG_1013,1
IIG_1014,1
IIG_1015,1
IIG_1016,1
IIG_1017,1
IIG_1018,1
IIG_1019,1
IIG_1020,1
IIG_1021,1
IIG_1022,1
IIG_1023,1
IIG_1024,1
IIG_1025,1
IIG_1026,1
IIG_1027,1
IIG_1028,1
IIG_1029,1
IIG_1030,1
IIG_1005,1
IIG_1004,1
IIG_1003,1
IIG_989,1
IIG_978,1
IIG_979,1
IIG_980,1
IIG_981,1
IIG_982,1
IIG_983,1
IIG_984,1
IIG_985,1
IIG_986,1
IIG_987,1
IIG_988,1
IIG_990,1
IIG_1002,1
IIG_991,1
IIG_992,1
IIG_993,1
IIG_994,1
IIG_995,1
IIG_996,1
IIG_997,1
IIG_998,1
IIG_999,1
IIG_1000,1
IIG_1001,1
IIG_1146,1
IIG_1147,1
IIG_1148,1
IIG_1319,1
IIG_1293,1
IIG_1294,1
IIG_1295,1
IIG_1296,1
IIG_1297,1
IIG_1298,1
IIG_1299,1
IIG_1300,1
IIG_1301,1
IIG_1302,1
IIG_1303,1
IIG_1304,1
IIG_1305,1
IIG_1306,1
IIG_1307,1
IIG_1308,1
IIG_1309,1
IIG_1310,1
IIG_1311,1
IIG_1312,1
IIG_1313,1
IIG_1314,1
IIG_1315,1
IIG_1316,1
IIG_1317,1
IIG_1292,1
IIG_1291,1
IIG_1290,1
IIG_1276,1
IIG_1265,1
IIG_1266,1
IIG_1267,1
IIG_1268,1
IIG_1269,1
IIG_1270,1
IIG_1271,1
IIG_1272,1
IIG_1273,1
IIG_1274,1
IIG_1275,1
IIG_1277,1
IIG_1289,1
IIG_1278,1
IIG_1279,1
IIG_1280,1
IIG_1281,1
IIG_1282,1
IIG_1283,1
IIG_1284,1
IIG_1285,1
IIG_1286,1
IIG_1287,1
IIG_1288,1
IIG_1318,1
IIG_1320,1
IIG_1263,1
IIG_1321,1
IIG_1350,1
IIG_1351,1
IIG_1352,1
IIG_1353,1
IIG_1354,1
IIG_1355,1
IIG_1356,1
IIG_1357,1
IIG_1358,1
IIG_1359,1
IIG_1360,1
IIG_1361,1
IIG_1362,1
IIG_1363,1
IIG_1364,1
IIG_1365,1
IIG_1366,1
IIG_1367,1
IIG_1368,1
IIG_1369,1
IIG_1370,1
IIG_1371,1
IIG_1372,1
IIG_1373,1
IIG_1374,1
IIG_1349,1
IIG_1348,1
IIG_1347,1
IIG_1333,1
IIG_1322,1
IIG_1323,1
IIG_1324,1
IIG_1325,1
IIG_1326,1
IIG_1327,1
IIG_1328,1
IIG_1329,1
IIG_1330,1
IIG_1331,1
IIG_1332,1
IIG_1334,1
IIG_1346,1
IIG_1335,1
IIG_1336,1
IIG_1337,1
IIG_1338,1
IIG_1339,1
IIG_1340,1
IIG_1341,1
IIG_1342,1
IIG_1343,1
IIG_1344,1
IIG_1345,1
IIG_1264,1
IIG_1262,1
IIG_1149,1
IIG_1204,1
IIG_1178,1
IIG_1179,1
IIG_1180,1
IIG_1181,1
IIG_1182,1
IIG_1183,1
IIG_1184,1
IIG_1185,1
IIG_1186,1
IIG_1187,1
IIG_1188,1
IIG_1189,1
IIG_1190,1
IIG_1191,1
IIG_1192,1
IIG_1193,1
IIG_1194,1
IIG_1195,1
IIG_1196,1
IIG_1197,1
IIG_1198,1
IIG_1199,1
IIG_1200,1
IIG_1201,1
IIG_1202,1
IIG_1177,1
IIG_1176,1
IIG_1175,1
IIG_1161,1
IIG_1150,1
IIG_1151,1
IIG_1152,1
IIG_1153,1
IIG_1154,1
IIG_1155,1
IIG_1156,1
IIG_1157,1
IIG_1158,1
IIG_1159,1
IIG_1160,1
IIG_1162,1
IIG_1174,1
IIG_1163,1
IIG_1164,1
IIG_1165,1
IIG_1166,1
IIG_1167,1
IIG_1168,1
IIG_1169,1
IIG_1170,1
IIG_1171,1
IIG_1172,1
IIG_1173,1
IIG_1203,1
IIG_1205,1
IIG_1261,1
IIG_1206,1
IIG_1236,1
IIG_1237,1
IIG_1238,1
IIG_1239,1
IIG_1240,1
IIG_1241,1
IIG_1242,1
IIG_1243,1
IIG_1244,1
IIG_1245,1
IIG_1246,1
IIG_1247,1
IIG_1248,1
IIG_1249,1
IIG_1250,1
IIG_1251,1
IIG_1252,1
IIG_1253,1
IIG_1254,1
IIG_1255,1
IIG_1256,1
IIG_1257,1
IIG_1258,1
IIG_1259,1
IIG_1260,1
IIG_1235,1
IIG_1234,1
IIG_1233,1
IIG_1218,1
IIG_1207,1
IIG_1208,1
IIG_1209,1
IIG_1210,1
IIG_1211,1
IIG_1212,1
IIG_1213,1
IIG_1214,1
IIG_1215,1
IIG_1216,1
IIG_1217,1
IIG_1219,1
IIG_1232,1
IIG_1220,1
IIG_1221,1
IIG_1222,1
IIG_1223,1
IIG_1224,1
IIG_1225,1
IIG_1226,1
IIG_1227,1
IIG_1228,1
IIG_1230,1
IIG_1231,1
IIG_3667,1
Null values,0
